nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,arm_id,timepoint,analysis_population,study_period,denominator,value_type,reported_value,reported_unit,responders,response_rate_pct,rate_is_derived,dispersion_type,dispersion_value,ci_pct,ci_lower,ci_upper,ctgov_class_title
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG000#full_analysis_set,40w,full_analysis_set,,266,number,14.4,percentage of participants,,14.4,False,confidence_interval,,95.0,10.2,18.6,Week 40
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG001,40w,full_analysis_set,,264,number,51.2,percentage of participants,,51.2,False,confidence_interval,,95.0,45.1,57.2,Week 40
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG002,40w,full_analysis_set,,266,number,69.0,percentage of participants,,69.0,False,confidence_interval,,95.0,63.3,74.6,Week 40
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG000#full_analysis_set,52w,full_analysis_set,,266,number,14.8,percentage of participants,,14.8,False,confidence_interval,,95.0,10.5,19.1,Week 52
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG001,52w,full_analysis_set,,264,number,44.6,percentage of participants,,44.6,False,confidence_interval,,95.0,38.5,50.6,Week 52
NCT03627767,Abrocitinib,,secondary,11,c14365eed9f16d4c42bd40c30f96b8b1385f1fab,OG002,52w,full_analysis_set,,266,number,65.8,percentage of participants,,65.8,False,confidence_interval,,95.0,60.0,71.6,Week 52
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG000#full_analysis_set,12w,full_analysis_set,,266,number,73.6,percentage of participants,,73.6,False,confidence_interval,,95.0,68.3,78.9,Week 12
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG001,12w,full_analysis_set,,264,number,75.0,percentage of participants,,75.0,False,confidence_interval,,95.0,69.8,80.2,Week 12
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG002,12w,full_analysis_set,,266,number,71.3,percentage of participants,,71.3,False,confidence_interval,,95.0,65.9,76.8,Week 12
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG000#full_analysis_set,16w,full_analysis_set,,266,number,9.4,percentage of participants,,9.4,False,confidence_interval,,95.0,5.9,12.9,Week 16
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG001,16w,full_analysis_set,,264,number,38.3,percentage of participants,,38.3,False,confidence_interval,,95.0,32.4,44.1,Week 16
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG002,16w,full_analysis_set,,266,number,67.3,percentage of participants,,67.3,False,confidence_interval,,95.0,61.7,72.9,Week 16
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG000#full_analysis_set,28w,full_analysis_set,,266,number,7.5,percentage of participants,,7.5,False,confidence_interval,,95.0,4.3,10.7,Week 28
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG001,28w,full_analysis_set,,264,number,37.8,percentage of participants,,37.8,False,confidence_interval,,95.0,31.9,43.7,Week 28
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG002,28w,full_analysis_set,,266,number,56.3,percentage of participants,,56.3,False,confidence_interval,,95.0,50.3,62.3,Week 28
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG000#full_analysis_set,40w,full_analysis_set,,266,number,8.3,percentage of participants,,8.3,False,confidence_interval,,95.0,5.0,11.7,Week 40
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG001,40w,full_analysis_set,,264,number,32.7,percentage of participants,,32.7,False,confidence_interval,,95.0,27.0,38.4,Week 40
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG002,40w,full_analysis_set,,266,number,47.7,percentage of participants,,47.7,False,confidence_interval,,95.0,41.6,53.8,Week 40
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG000#full_analysis_set,52w,full_analysis_set,,266,number,7.6,percentage of participants,,7.6,False,confidence_interval,,95.0,4.4,10.8,Week 52
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG001,52w,full_analysis_set,,264,number,31.8,percentage of participants,,31.8,False,confidence_interval,,95.0,26.1,37.5,Week 52
NCT03627767,Abrocitinib,,secondary,12,73f0b75ba8d6a7d8ac4946334de00d50c3ac9662,OG002,52w,full_analysis_set,,266,number,45.9,percentage of participants,,45.9,False,confidence_interval,,95.0,39.8,52.0,Week 52
NCT03627767,Abrocitinib,,secondary,13,71c1484360dc37e7844cf4c0274b7e6ee0f875ca,OG000#2,2w,full_analysis_set,,342,number,30.7,percentage of participants,,30.7,False,confidence_interval,,95.0,25.8,35.7,Rescue Week 2
NCT03627767,Abrocitinib,,secondary,13,71c1484360dc37e7844cf4c0274b7e6ee0f875ca,OG000#2,4w,full_analysis_set,,342,number,54.6,percentage of participants,,54.6,False,confidence_interval,,95.0,49.3,59.9,Rescue Week 4
NCT03627767,Abrocitinib,,secondary,13,71c1484360dc37e7844cf4c0274b7e6ee0f875ca,OG000#2,8w,full_analysis_set,,342,number,60.2,percentage of participants,,60.2,False,confidence_interval,,95.0,55.0,65.4,Rescue Week 8
NCT03627767,Abrocitinib,,secondary,13,71c1484360dc37e7844cf4c0274b7e6ee0f875ca,OG000#2,12w,full_analysis_set,,342,number,64.1,percentage of participants,,64.1,False,confidence_interval,,95.0,59.0,69.2,Rescue Week 12
NCT03627767,Abrocitinib,,secondary,14,016bab2ee6adb7e0df9b29ebc671a89c078a400f,OG000#2,2w,full_analysis_set,,348,least_squares_mean,-71.1,percent change,,,False,confidence_interval,,95.0,-73.7,-68.5,Change at Rescue Week 2
NCT03627767,Abrocitinib,,secondary,14,016bab2ee6adb7e0df9b29ebc671a89c078a400f,OG000#2,4w,full_analysis_set,,348,least_squares_mean,-82.0,percent change,,,False,confidence_interval,,95.0,-84.2,-79.7,Change at Rescue Week 4
NCT03627767,Abrocitinib,,secondary,14,016bab2ee6adb7e0df9b29ebc671a89c078a400f,OG000#2,8w,full_analysis_set,,348,least_squares_mean,-86.4,percent change,,,False,confidence_interval,,95.0,-88.2,-84.6,Change at Rescue Week 8
NCT03627767,Abrocitinib,,secondary,14,016bab2ee6adb7e0df9b29ebc671a89c078a400f,OG000#2,12w,full_analysis_set,,348,least_squares_mean,-87.3,percent change,,,False,confidence_interval,,95.0,-89.4,-85.3,Change at Rescue Week 12
NCT03627767,Abrocitinib,,secondary,15,2c05a6185c85436404eccfbd4e3745838060c08d,OG000#2,2w,full_analysis_set,,272,number,56.6,percentage of participants,,56.6,False,confidence_interval,,95.0,50.7,62.5,Rescue Week 2
NCT03627767,Abrocitinib,,secondary,15,2c05a6185c85436404eccfbd4e3745838060c08d,OG000#2,4w,full_analysis_set,,272,number,63.2,percentage of participants,,63.2,False,confidence_interval,,95.0,57.2,69.2,Rescue Week 4
NCT03627767,Abrocitinib,,secondary,15,2c05a6185c85436404eccfbd4e3745838060c08d,OG000#2,8w,full_analysis_set,,272,number,67.2,percentage of participants,,67.2,False,confidence_interval,,95.0,61.4,73.0,Rescue Week 8
NCT03627767,Abrocitinib,,secondary,15,2c05a6185c85436404eccfbd4e3745838060c08d,OG000#2,12w,full_analysis_set,,272,number,56.2,percentage of participants,,56.2,False,confidence_interval,,95.0,48.3,64.1,Rescue Week 12
NCT03627767,Abrocitinib,,secondary,16,b19683bb8e82a95e8af89ce381f76e0d41fa1856,OG000#2,2w,full_analysis_set,,348,least_squares_mean,-62.8,percent change,,,False,confidence_interval,,95.0,-66.0,-59.6,Change at Rescue Week 2
NCT03627767,Abrocitinib,,secondary,16,b19683bb8e82a95e8af89ce381f76e0d41fa1856,OG000#2,4w,full_analysis_set,,348,least_squares_mean,-76.4,percent change,,,False,confidence_interval,,95.0,-79.1,-73.7,Change at Rescue Week 4
NCT03627767,Abrocitinib,,secondary,16,b19683bb8e82a95e8af89ce381f76e0d41fa1856,OG000#2,8w,full_analysis_set,,348,least_squares_mean,-82.1,percent change,,,False,confidence_interval,,95.0,-84.5,-79.6,Change at Rescue Week 8
NCT03627767,Abrocitinib,,secondary,16,b19683bb8e82a95e8af89ce381f76e0d41fa1856,OG000#2,12w,full_analysis_set,,348,least_squares_mean,-83.3,percent change,,,False,confidence_interval,,95.0,-86.0,-80.5,Change at Rescue Week 12
NCT03627767,Abrocitinib,,secondary,17,3787142be84905c81b58710c03ea58e8e33f3e6a,OG000#2,2w,full_analysis_set,,347,least_squares_mean,-57.3,percent change,,,False,confidence_interval,,95.0,-61.7,-52.9,Pruritus VAS: Change at Rescue Week 2
NCT03627767,Abrocitinib,,secondary,17,3787142be84905c81b58710c03ea58e8e33f3e6a,OG000#2,4w,full_analysis_set,,347,least_squares_mean,-67.5,percent change,,,False,confidence_interval,,95.0,-71.3,-63.7,Pruritus VAS: Change at Rescue Week 4
NCT03627767,Abrocitinib,,secondary,17,3787142be84905c81b58710c03ea58e8e33f3e6a,OG000#2,8w,full_analysis_set,,347,least_squares_mean,-68.6,percent change,,,False,confidence_interval,,95.0,-73.6,-63.7,Pruritus VAS: Change at Rescue Week 8
NCT03627767,Abrocitinib,,secondary,17,3787142be84905c81b58710c03ea58e8e33f3e6a,OG000#2,12w,full_analysis_set,,347,least_squares_mean,-67.3,percent change,,,False,confidence_interval,,95.0,-72.8,-61.8,Pruritus VAS: Change at Rescue Week 12
NCT03627767,Abrocitinib,,secondary,17,3787142be84905c81b58710c03ea58e8e33f3e6a,OG000#2,2w,full_analysis_set,,347,least_squares_mean,-62.5,percent change,,,False,confidence_interval,,95.0,-69.1,-55.9,Sleep Loss VAS: Change at Rescue Week 2
NCT03627767,Abrocitinib,,secondary,17,3787142be84905c81b58710c03ea58e8e33f3e6a,OG000#2,4w,full_analysis_set,,347,least_squares_mean,-72.4,percent change,,,False,confidence_interval,,95.0,-78.6,-66.3,Sleep Loss VAS: Change at Rescue Week 4
NCT03627767,Abrocitinib,,secondary,17,3787142be84905c81b58710c03ea58e8e33f3e6a,OG000#2,8w,full_analysis_set,,347,least_squares_mean,-75.8,percent change,,,False,confidence_interval,,95.0,-82.0,-69.5,Sleep Loss VAS: Change at Rescue Week 8
NCT03627767,Abrocitinib,,secondary,17,3787142be84905c81b58710c03ea58e8e33f3e6a,OG000#2,12w,full_analysis_set,,347,least_squares_mean,-74.5,percent change,,,False,confidence_interval,,95.0,-81.4,-67.5,Sleep Loss VAS: Change at Rescue Week 12
NCT03627767,Abrocitinib,,secondary,18,8aecab05c1281dcb86e3e190d3487e3d41f349af,OG000#2,2w,full_analysis_set,,339,number,55.0,percentage of participants,,55.0,False,confidence_interval,,95.0,49.6,60.3,Rescue Week 2
NCT03627767,Abrocitinib,,secondary,18,8aecab05c1281dcb86e3e190d3487e3d41f349af,OG000#2,4w,full_analysis_set,,339,number,76.1,percentage of participants,,76.1,False,confidence_interval,,95.0,71.6,80.6,Rescue Week 4
NCT03627767,Abrocitinib,,secondary,18,8aecab05c1281dcb86e3e190d3487e3d41f349af,OG000#2,8w,full_analysis_set,,339,number,79.6,percentage of participants,,79.6,False,confidence_interval,,95.0,75.3,83.9,Rescue Week 8
NCT03627767,Abrocitinib,,secondary,18,8aecab05c1281dcb86e3e190d3487e3d41f349af,OG000#2,12w,full_analysis_set,,339,number,79.8,percentage of participants,,79.8,False,confidence_interval,,95.0,75.5,84.1,Rescue Week 12
NCT03627767,Abrocitinib,,secondary,19,46d5dd08dc6e71152fd76d65de32b0805489f3cb,OG000#2,2w,full_analysis_set,,339,number,16.9,percentage of participants,,16.9,False,confidence_interval,,95.0,12.9,21.0,Rescue Week 2
NCT03627767,Abrocitinib,,secondary,19,46d5dd08dc6e71152fd76d65de32b0805489f3cb,OG000#2,4w,full_analysis_set,,339,number,33.9,percentage of participants,,33.9,False,confidence_interval,,95.0,28.9,39.0,Rescue Week 4
NCT03627767,Abrocitinib,,secondary,19,46d5dd08dc6e71152fd76d65de32b0805489f3cb,OG000#2,8w,full_analysis_set,,339,number,44.4,percentage of participants,,44.4,False,confidence_interval,,95.0,39.1,49.7,Rescue Week 8
NCT03627767,Abrocitinib,,secondary,19,46d5dd08dc6e71152fd76d65de32b0805489f3cb,OG000#2,12w,full_analysis_set,,339,number,45.4,percentage of participants,,45.4,False,confidence_interval,,95.0,40.1,50.7,Rescue Week 12
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG000#full_analysis_set,12w,full_analysis_set,,254,number,61.7,percentage of participants,,61.7,False,confidence_interval,,95.0,55.7,67.7,Week 12
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG001,12w,full_analysis_set,,262,number,64.5,percentage of participants,,64.5,False,confidence_interval,,95.0,58.7,70.3,Week 12
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG002,12w,full_analysis_set,,259,number,59.7,percentage of participants,,59.7,False,confidence_interval,,95.0,53.7,65.7,Week 12
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG000#full_analysis_set,16w,full_analysis_set,,254,number,5.9,percentage of participants,,5.9,False,confidence_interval,,95.0,3.0,8.8,Week 16
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG001,16w,full_analysis_set,,262,number,29.8,percentage of participants,,29.8,False,confidence_interval,,95.0,24.2,35.3,Week 16
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG002,16w,full_analysis_set,,259,number,48.3,percentage of participants,,48.3,False,confidence_interval,,95.0,42.2,54.3,Week 16
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG000#full_analysis_set,28w,full_analysis_set,,254,number,6.3,percentage of participants,,6.3,False,confidence_interval,,95.0,3.3,9.3,Week 28
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG001,28w,full_analysis_set,,262,number,30.9,percentage of participants,,30.9,False,confidence_interval,,95.0,25.3,36.5,Week 28
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG002,28w,full_analysis_set,,259,number,46.9,percentage of participants,,46.9,False,confidence_interval,,95.0,40.8,53.0,Week 28
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG000#full_analysis_set,40w,full_analysis_set,,254,number,7.5,percentage of participants,,7.5,False,confidence_interval,,95.0,4.3,10.8,Week 40
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG001,40w,full_analysis_set,,262,number,26.1,percentage of participants,,26.1,False,confidence_interval,,95.0,20.7,31.4,Week 40
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG002,40w,full_analysis_set,,259,number,42.0,percentage of participants,,42.0,False,confidence_interval,,95.0,35.9,48.1,Week 40
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG000#full_analysis_set,52w,full_analysis_set,,254,number,7.6,percentage of participants,,7.6,False,confidence_interval,,95.0,4.3,10.8,Week 52
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG001,52w,full_analysis_set,,262,number,25.8,percentage of participants,,25.8,False,confidence_interval,,95.0,20.4,31.1,Week 52
NCT03627767,Abrocitinib,,secondary,20,b881a946662d29289bcf091a18667a1dcb0dee60,OG002,52w,full_analysis_set,,259,number,39.7,percentage of participants,,39.7,False,confidence_interval,,95.0,33.6,45.8,Week 52
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG000#full_analysis_set,12w,adults,,217,least_squares_mean,-13.5,units on a scale,,,False,confidence_interval,,95.0,-13.9,-13.0,Change at Week 12
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG001,12w,adults,,215,least_squares_mean,-13.4,units on a scale,,,False,confidence_interval,,95.0,-13.8,-12.9,Change at Week 12
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG002,12w,adults,,217,least_squares_mean,-13.5,units on a scale,,,False,confidence_interval,,95.0,-14.0,-13.1,Change at Week 12
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG000#full_analysis_set,16w,adults,,217,least_squares_mean,6.9,units on a scale,,,False,confidence_interval,,95.0,6.1,7.8,Change at Week 16
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG001,16w,adults,,215,least_squares_mean,1.9,units on a scale,,,False,confidence_interval,,95.0,1.2,2.5,Change at Week 16
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG002,16w,adults,,217,least_squares_mean,0.4,units on a scale,,,False,confidence_interval,,95.0,-0.2,1.0,Change at Week 16
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG000#full_analysis_set,28w,adults,,217,least_squares_mean,6.1,units on a scale,,,False,confidence_interval,,95.0,5.0,7.1,Change at Week 28
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG001,28w,adults,,215,least_squares_mean,2.1,units on a scale,,,False,confidence_interval,,95.0,1.4,2.7,Change at Week 28
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG002,28w,adults,,217,least_squares_mean,0.9,units on a scale,,,False,confidence_interval,,95.0,0.3,1.5,Change at Week 28
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG000#full_analysis_set,40w,adults,,217,least_squares_mean,4.4,units on a scale,,,False,confidence_interval,,95.0,3.0,5.7,Change at Week 40
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG001,40w,adults,,215,least_squares_mean,2.5,units on a scale,,,False,confidence_interval,,95.0,1.7,3.2,Change at Week 40
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG002,40w,adults,,217,least_squares_mean,1.1,units on a scale,,,False,confidence_interval,,95.0,0.5,1.8,Change at Week 40
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG000#full_analysis_set,52w,adults,,217,least_squares_mean,3.6,units on a scale,,,False,confidence_interval,,95.0,2.1,5.0,Change at Week 52
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG001,52w,adults,,215,least_squares_mean,2.8,units on a scale,,,False,confidence_interval,,95.0,2.0,3.6,Change at Week 52
NCT03627767,Abrocitinib,,secondary,21,1a5a223d47a0e41f5cabd03adfd4d5f4cb88624d,OG002,52w,adults,,217,least_squares_mean,0.9,units on a scale,,,False,confidence_interval,,95.0,0.2,1.6,Change at Week 52
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG000#full_analysis_set,12w,adolescents,,49,least_squares_mean,-9.8,units on a scale,,,False,confidence_interval,,95.0,-10.6,-8.9,Change at Week 12
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG001,12w,adolescents,,48,least_squares_mean,-9.2,units on a scale,,,False,confidence_interval,,95.0,-10.0,-8.3,Change at Week 12
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG002,12w,adolescents,,47,least_squares_mean,-9.3,units on a scale,,,False,confidence_interval,,95.0,-10.2,-8.5,Change at Week 12
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG000#full_analysis_set,16w,adolescents,,49,least_squares_mean,5.9,units on a scale,,,False,confidence_interval,,95.0,4.4,7.5,Change at Week 16
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG001,16w,adolescents,,48,least_squares_mean,1.7,units on a scale,,,False,confidence_interval,,95.0,0.5,2.9,Change at Week 16
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG002,16w,adolescents,,47,least_squares_mean,-0.3,units on a scale,,,False,confidence_interval,,95.0,-1.4,0.8,Change at Week 16
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG000#full_analysis_set,28w,adolescents,,49,least_squares_mean,1.5,units on a scale,,,False,confidence_interval,,95.0,-0.2,3.2,Change at Week 28
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG001,28w,adolescents,,48,least_squares_mean,1.6,units on a scale,,,False,confidence_interval,,95.0,0.6,2.6,Change at Week 28
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG002,28w,adolescents,,47,least_squares_mean,0.4,units on a scale,,,False,confidence_interval,,95.0,-0.5,1.3,Change at Week 28
NCT03627767,Abrocitinib,,secondary,22,85508f5f7ec4080f14cae95121e534b920bf0a7f,OG000#full_analysis_set,40w,adolescents,,49,least_squares_mean,2.1,units on a scale,,,False,confidence_interval,,95.0,0.3,3.8,Change at Week 40
