nct_id,drug,trial_name,measure,arm,meddra_pt,meddra_soc,n_affected,n_at_risk,pct
NCT01194219,Apremilast,ESTEEM 1,most_common_adverse_events,Apremilast (Placebo-Controlled Phase) Weeks 0-16,Hypertension,Vascular disorders,10,560,1.8
NCT01194219,Apremilast,ESTEEM 1,most_common_adverse_events,APR-APR-PBO Randomized Withdrawal Phase Weeks 32-52,Hypertension,Vascular disorders,0,77,0.0
NCT01194219,Apremilast,ESTEEM 1,most_common_adverse_events,Apremilast (Apremilast Exposure Period) Weeks 0-260,Hypertension,Vascular disorders,56,804,7.0
NCT01194219,Apremilast,ESTEEM 1,most_common_adverse_events,Placebo (Placebo-Controlled Phase) Weeks 0-16,Arthralgia,Musculoskeletal and connective tissue disorders,5,282,1.8
NCT01194219,Apremilast,ESTEEM 1,most_common_adverse_events,Apremilast (Placebo-Controlled Phase) Weeks 0-16,Arthralgia,Musculoskeletal and connective tissue disorders,9,560,1.6
NCT01194219,Apremilast,ESTEEM 1,most_common_adverse_events,APR-APR-PBO Randomized Withdrawal Phase Weeks 32-52,Arthralgia,Musculoskeletal and connective tissue disorders,2,77,2.6
NCT01194219,Apremilast,ESTEEM 1,most_common_adverse_events,Apremilast (Apremilast Exposure Period) Weeks 0-260,Arthralgia,Musculoskeletal and connective tissue disorders,51,804,6.3
NCT01232283,Apremilast,ESTEEM 2,serious_adverse_event_rate,Placebo: Weeks 0-16 (PBO-Controlled Phase),,,3,136,2.2
NCT01232283,Apremilast,ESTEEM 2,serious_adverse_event_rate,Apremilast: Weeks 0-16 (PBO-Controlled Phase),,,5,272,1.8
NCT01232283,Apremilast,ESTEEM 2,serious_adverse_event_rate,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),,,2,62,3.2
NCT01232283,Apremilast,ESTEEM 2,serious_adverse_event_rate,Apremilast: Weeks 0-260 (APR- Exposure Period ),,,44,380,11.6
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,Apremilast,,,12,275,4.4
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,Placebo,,,8,138,5.8
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,Apremilast-Apremilast,,,0,0,
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,Placebo-Apremilast,,,0,0,
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,APR-APR-Re-randomized to PBO,,,0,0,
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,APR-APR Re-randomized to APR,,,0,0,
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,APR-APR-APR + Optional Topicals/Phototherapy,,,0,0,
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,PBO-APR-APR + Optional Topicals/Phototherapy,,,0,0,
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,Apremilast (Long-Term Extension Phase),,,0,0,
NCT01232283,Apremilast,ESTEEM 2,discontinuation_due_to_ae_rate,Placebo-Apremilast (Long-term Extension),,,0,0,
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Placebo: Weeks 0-16 (PBO-Controlled Phase),Nausea,Gastrointestinal disorders,9,136,6.6
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-16 (PBO-Controlled Phase),Nausea,Gastrointestinal disorders,50,272,18.4
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),Nausea,Gastrointestinal disorders,2,62,3.2
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-260 (APR- Exposure Period ),Nausea,Gastrointestinal disorders,68,380,17.9
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Placebo: Weeks 0-16 (PBO-Controlled Phase),Nasopharyngitis,Infections and infestations,6,136,4.4
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-16 (PBO-Controlled Phase),Nasopharyngitis,Infections and infestations,20,272,7.4
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),Nasopharyngitis,Infections and infestations,5,62,8.1
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-260 (APR- Exposure Period ),Nasopharyngitis,Infections and infestations,69,380,18.2
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Placebo: Weeks 0-16 (PBO-Controlled Phase),Diarrhoea,Gastrointestinal disorders,8,136,5.9
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-16 (PBO-Controlled Phase),Diarrhoea,Gastrointestinal disorders,43,272,15.8
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),Diarrhoea,Gastrointestinal disorders,1,62,1.6
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-260 (APR- Exposure Period ),Diarrhoea,Gastrointestinal disorders,62,380,16.3
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Placebo: Weeks 0-16 (PBO-Controlled Phase),Upper respiratory tract infection,Infections and infestations,6,136,4.4
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-16 (PBO-Controlled Phase),Upper respiratory tract infection,Infections and infestations,13,272,4.8
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),Upper respiratory tract infection,Infections and infestations,1,62,1.6
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-260 (APR- Exposure Period ),Upper respiratory tract infection,Infections and infestations,53,380,13.9
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Placebo: Weeks 0-16 (PBO-Controlled Phase),Back pain,Musculoskeletal and connective tissue disorders,2,136,1.5
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-16 (PBO-Controlled Phase),Back pain,Musculoskeletal and connective tissue disorders,6,272,2.2
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),Back pain,Musculoskeletal and connective tissue disorders,2,62,3.2
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-260 (APR- Exposure Period ),Back pain,Musculoskeletal and connective tissue disorders,31,380,8.2
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Placebo: Weeks 0-16 (PBO-Controlled Phase),Tension headache,Nervous system disorders,2,136,1.5
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-16 (PBO-Controlled Phase),Tension headache,Nervous system disorders,20,272,7.4
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),Tension headache,Nervous system disorders,0,62,0.0
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-260 (APR- Exposure Period ),Tension headache,Nervous system disorders,31,380,8.2
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Placebo: Weeks 0-16 (PBO-Controlled Phase),Bronchitis,Infections and infestations,0,136,0.0
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-16 (PBO-Controlled Phase),Bronchitis,Infections and infestations,4,272,1.5
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),Bronchitis,Infections and infestations,1,62,1.6
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-260 (APR- Exposure Period ),Bronchitis,Infections and infestations,29,380,7.6
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Placebo: Weeks 0-16 (PBO-Controlled Phase),Headache,Nervous system disorders,1,136,0.7
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-16 (PBO-Controlled Phase),Headache,Nervous system disorders,17,272,6.2
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,APR-APR-PBO: Weeks 32-52 (Randomized Withdrawal Phase),Headache,Nervous system disorders,0,62,0.0
NCT01232283,Apremilast,ESTEEM 2,most_common_adverse_events,Apremilast: Weeks 0-260 (APR- Exposure Period ),Headache,Nervous system disorders,28,380,7.4
NCT01264939,Omalizumab,,serious_adverse_event_rate,Placebo,,,5,83,6.0
NCT01264939,Omalizumab,,serious_adverse_event_rate,Omalizumab 300 mg,,,18,252,7.1
NCT01264939,Omalizumab,,discontinuation_due_to_ae_rate,Placebo,,,1,84,1.2
NCT01264939,Omalizumab,,discontinuation_due_to_ae_rate,Omalizumab 300 mg,,,3,252,1.2
NCT01264939,Omalizumab,,most_common_adverse_events,Placebo,Idiopathic urticaria,Skin and subcutaneous tissue disorders,10,83,12.0
NCT01264939,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Idiopathic urticaria,Skin and subcutaneous tissue disorders,37,252,14.7
NCT01264939,Omalizumab,,most_common_adverse_events,Placebo,Sinusitis,Infections and infestations,9,83,10.8
NCT01264939,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Sinusitis,Infections and infestations,31,252,12.3
NCT01264939,Omalizumab,,most_common_adverse_events,Placebo,Nasopharyngitis,Infections and infestations,8,83,9.6
NCT01264939,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Nasopharyngitis,Infections and infestations,30,252,11.9
NCT01264939,Omalizumab,,most_common_adverse_events,Placebo,Upper respiratory tract infection,Infections and infestations,4,83,4.8
NCT01264939,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Upper respiratory tract infection,Infections and infestations,29,252,11.5
NCT01264939,Omalizumab,,most_common_adverse_events,Placebo,Headache,Nervous system disorders,6,83,7.2
NCT01264939,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Headache,Nervous system disorders,27,252,10.7
NCT01264939,Omalizumab,,most_common_adverse_events,Placebo,Oropharyngeal pain,"Respiratory, thoracic and mediastinal disorders",7,83,8.4
NCT01264939,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Oropharyngeal pain,"Respiratory, thoracic and mediastinal disorders",11,252,4.4
NCT01264939,Omalizumab,,most_common_adverse_events,Placebo,Nausea,Gastrointestinal disorders,5,83,6.0
NCT01264939,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Nausea,Gastrointestinal disorders,15,252,6.0
NCT01264939,Omalizumab,,most_common_adverse_events,Placebo,Diarrhoea,Gastrointestinal disorders,5,83,6.0
NCT01264939,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Diarrhoea,Gastrointestinal disorders,13,252,5.2
NCT01270971,Tavaborole,,serious_adverse_event_rate,"AN2690 Topical Solution, 5%",,,12,396,3.0
NCT01270971,Tavaborole,,serious_adverse_event_rate,Solution Vehicle,,,8,193,4.1
NCT01270971,Tavaborole,,discontinuation_due_to_ae_rate,"AN2690 Topical Solution, 5%",,,1,400,0.2
NCT01270971,Tavaborole,,discontinuation_due_to_ae_rate,Solution Vehicle,,,2,194,1.0
NCT01270971,Tavaborole,,most_common_adverse_events,"AN2690 Topical Solution, 5%",Tinea pedis,Infections and infestations,42,396,10.6
NCT01270971,Tavaborole,,most_common_adverse_events,Solution Vehicle,Tinea pedis,Infections and infestations,35,193,18.1
NCT01270971,Tavaborole,,most_common_adverse_events,"AN2690 Topical Solution, 5%",Nasopharyngitis,Infections and infestations,23,396,5.8
NCT01270971,Tavaborole,,most_common_adverse_events,Solution Vehicle,Nasopharyngitis,Infections and infestations,10,193,5.2
NCT01270971,Tavaborole,,most_common_adverse_events,"AN2690 Topical Solution, 5%",Influenza,Infections and infestations,11,396,2.8
NCT01270971,Tavaborole,,most_common_adverse_events,Solution Vehicle,Influenza,Infections and infestations,10,193,5.2
NCT01270971,Tavaborole,,most_common_adverse_events,"AN2690 Topical Solution, 5%",Upper respiratory tract infection,Infections and infestations,20,396,5.1
NCT01270971,Tavaborole,,most_common_adverse_events,Solution Vehicle,Upper respiratory tract infection,Infections and infestations,8,193,4.1
NCT01287117,Omalizumab,,serious_adverse_event_rate,Placebo,,,5,80,6.2
NCT01287117,Omalizumab,,serious_adverse_event_rate,Omalizumab 75 mg,,,2,70,2.9
NCT01287117,Omalizumab,,serious_adverse_event_rate,Omalizumab 150 mg,,,5,87,5.7
NCT01287117,Omalizumab,,serious_adverse_event_rate,Omalizumab 300 mg,,,2,81,2.5
NCT01287117,Omalizumab,,discontinuation_due_to_ae_rate,Placebo,,,2,80,2.5
NCT01287117,Omalizumab,,discontinuation_due_to_ae_rate,Omalizumab 75 mg,,,1,78,1.3
NCT01287117,Omalizumab,,discontinuation_due_to_ae_rate,Omalizumab 150 mg,,,1,80,1.2
NCT01287117,Omalizumab,,discontinuation_due_to_ae_rate,Omalizumab 300 mg,,,1,81,1.2
NCT01287117,Omalizumab,,most_common_adverse_events,Placebo,Nasopharyngitis,Infections and infestations,17,80,21.2
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Nasopharyngitis,Infections and infestations,5,70,7.1
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Nasopharyngitis,Infections and infestations,14,87,16.1
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Nasopharyngitis,Infections and infestations,10,81,12.3
NCT01287117,Omalizumab,,most_common_adverse_events,Placebo,Idiopathic urticaria,Skin and subcutaneous tissue disorders,4,80,5.0
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Idiopathic urticaria,Skin and subcutaneous tissue disorders,10,70,14.3
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Idiopathic urticaria,Skin and subcutaneous tissue disorders,7,87,8.0
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Idiopathic urticaria,Skin and subcutaneous tissue disorders,11,81,13.6
NCT01287117,Omalizumab,,most_common_adverse_events,Placebo,Headache,Nervous system disorders,4,80,5.0
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Headache,Nervous system disorders,5,70,7.1
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Headache,Nervous system disorders,12,87,13.8
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Headache,Nervous system disorders,7,81,8.6
NCT01287117,Omalizumab,,most_common_adverse_events,Placebo,Urticaria,Skin and subcutaneous tissue disorders,8,80,10.0
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Urticaria,Skin and subcutaneous tissue disorders,8,70,11.4
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Urticaria,Skin and subcutaneous tissue disorders,7,87,8.0
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Urticaria,Skin and subcutaneous tissue disorders,5,81,6.2
NCT01287117,Omalizumab,,most_common_adverse_events,Placebo,Sinusitis,Infections and infestations,5,80,6.2
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Sinusitis,Infections and infestations,6,70,8.6
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Sinusitis,Infections and infestations,7,87,8.0
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Sinusitis,Infections and infestations,5,81,6.2
NCT01287117,Omalizumab,,most_common_adverse_events,Placebo,Upper respiratory tract infection,Infections and infestations,3,80,3.8
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Upper respiratory tract infection,Infections and infestations,6,70,8.6
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Upper respiratory tract infection,Infections and infestations,4,87,4.6
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Upper respiratory tract infection,Infections and infestations,4,81,4.9
NCT01287117,Omalizumab,,most_common_adverse_events,Placebo,Urinary tract infection,Infections and infestations,3,80,3.8
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Urinary tract infection,Infections and infestations,3,70,4.3
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Urinary tract infection,Infections and infestations,7,87,8.0
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Urinary tract infection,Infections and infestations,2,81,2.5
NCT01287117,Omalizumab,,most_common_adverse_events,Placebo,Bronchitis,Infections and infestations,6,80,7.5
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Bronchitis,Infections and infestations,5,70,7.1
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Bronchitis,Infections and infestations,2,87,2.3
NCT01287117,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Bronchitis,Infections and infestations,2,81,2.5
NCT01292473,Omalizumab,,serious_adverse_event_rate,Placebo,,,2,79,2.5
NCT01292473,Omalizumab,,serious_adverse_event_rate,Omalizumab 75 mg,,,1,76,1.3
NCT01292473,Omalizumab,,serious_adverse_event_rate,Omalizumab 150 mg,,,1,88,1.1
NCT01292473,Omalizumab,,serious_adverse_event_rate,Omalizumab 300 mg,,,5,79,6.3
NCT01292473,Omalizumab,,discontinuation_due_to_ae_rate,Placebo,,,1,79,1.3
NCT01292473,Omalizumab,,discontinuation_due_to_ae_rate,Omalizumab 75 mg,,,0,82,0.0
NCT01292473,Omalizumab,,discontinuation_due_to_ae_rate,Omalizumab 150 mg,,,1,83,1.2
NCT01292473,Omalizumab,,discontinuation_due_to_ae_rate,Omalizumab 300 mg,,,1,79,1.3
NCT01292473,Omalizumab,,most_common_adverse_events,Placebo,Headache,Nervous system disorders,7,79,8.9
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Headache,Nervous system disorders,4,76,5.3
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Headache,Nervous system disorders,18,88,20.5
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Headache,Nervous system disorders,9,79,11.4
NCT01292473,Omalizumab,,most_common_adverse_events,Placebo,Nasopharyngitis,Infections and infestations,15,79,19.0
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Nasopharyngitis,Infections and infestations,13,76,17.1
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Nasopharyngitis,Infections and infestations,15,88,17.0
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Nasopharyngitis,Infections and infestations,12,79,15.2
NCT01292473,Omalizumab,,most_common_adverse_events,Placebo,Idiopathic urticaria,Skin and subcutaneous tissue disorders,3,79,3.8
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 75 mg,Idiopathic urticaria,Skin and subcutaneous tissue disorders,8,76,10.5
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 150 mg,Idiopathic urticaria,Skin and subcutaneous tissue disorders,6,88,6.8
NCT01292473,Omalizumab,,most_common_adverse_events,Omalizumab 300 mg,Idiopathic urticaria,Skin and subcutaneous tissue disorders,4,79,5.1
NCT01292473,Omalizumab,,most_common_adverse_events,Placebo,Upper respiratory tract infection,Infections and infestations,7,79,8.9
