nct_id,drug,trial_name,rank,position,measure_type,scale,scale_component,scale_variant,baseline_reference,timepoints,through,analysis_population,subgroup_labels,study_period,event_type,criterion_index,criterion_role,criterion_scale,criterion_scale_component,criterion_scale_variant,criterion_metric,criterion_comparator,criterion_value,criterion_unit,criterion_scale_min,criterion_scale_max,criterion_assessed_at,verbatim
NCT04250337,Lebrikizumab,ADhere,secondary,16,drug_usage,,,,baseline,16w,,,,,TCS_TCI_free_days,0,,,,,,,,,,,,Percentage of Topical Corticosteroid (TCS)/Topical Calcineurin Inhibitors (TCI) Free Days From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,17,time_to_event,,,,baseline,16w,,,,,TCS_TCI_free_days,0,,,,,,,,,,,,Median Time (Days) to TCS/TCI-free Use From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,18,percent_change_from_baseline,SCORAD,,,baseline,16w,,,,,,0,,,,,,,,,,,,Percent Change in SCORing Atopic Dermatitis (SCORAD) From Baseline to Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,19,change_from_baseline,DLQI,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Dermatology Life Quality Index (DLQI) at Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,20,responder_rate,DLQI,,,baseline,,,,,,,1,responder,DLQI,,,point_reduction_from_baseline,>=,4,points,,,,Percentage of Participants With a DLQI Score ≥4 Points at Baseline Who Achieve a ≥4 Points
NCT04250337,Lebrikizumab,ADhere,secondary,20,responder_rate,DLQI,,,baseline,,,,,,,2,subgroup,DLQI,,,absolute_score,>=,4,score,,,"[""baseline""]",Percentage of Participants With a DLQI Score ≥4 Points at Baseline Who Achieve a ≥4 Points
NCT04250337,Lebrikizumab,ADhere,secondary,21,change_from_baseline,EQ-5D,Index,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in European Quality of Life-5 Dimensions (EQ-5D) at Week 16 Health State Index
NCT04250337,Lebrikizumab,ADhere,secondary,22,change_from_baseline,EQ-5D,VAS,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in European Quality of Life-5 Dimensions (EQ-5D) at Week 16 Visual Analog Score (VAS)
NCT04250337,Lebrikizumab,ADhere,secondary,23,change_from_baseline,POEM,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Patient Oriented Eczema Measure (POEM) at Week 16
NCT04250337,Lebrikizumab,ADhere,secondary,24,change_from_baseline,PROMIS,Anxiety,,baseline,16w,,adults,,,,0,,,,,,,,,,,,Change From Baseline in Patient-Reported Outcomes Measurement Information System (PROMIS) Anxiety at Week 16 - Adults
NCT04250337,Lebrikizumab,ADhere,secondary,25,change_from_baseline,PROMIS,Depression,,baseline,16w,,adults,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Depression at Week 16 - Adults
NCT04250337,Lebrikizumab,ADhere,secondary,26,change_from_baseline,PROMIS,Anxiety,,baseline,16w,,pediatrics,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Anxiety at Week 16 - Pediatrics
NCT04250337,Lebrikizumab,ADhere,secondary,27,change_from_baseline,PROMIS,Depression,,baseline,16w,,pediatrics,,,,0,,,,,,,,,,,,Change From Baseline in PROMIS Depression at Week 16 - Pediatrics
NCT04250337,Lebrikizumab,ADhere,secondary,28,change_from_baseline,ACQ-5,,,baseline,16w,,comorbid_asthma,,,,0,,,,,,,,,,,,Change From Baseline in Asthma Control Questionnaire (ACQ-5) Score at Week 16 in Participants Who Have Self-reported Comorbid Asthma
NCT04250337,Lebrikizumab,ADhere,secondary,29,change_from_baseline,CDLQI,,,baseline,16w,,,,,,0,,,,,,,,,,,,Change From Baseline in Children's Dermatology Life Quality Index (CDLQI) at Week 16
